Ticker,Event_Date,T_Zero_AR,11_Day_CAR,Model_R_Squared,Dividend_Amount,Scaled_Yield,Log_Volume,VIX_Raw,USD_INR_Raw,NASDAQ_Raw,VIX_Z,USD_INR_Z,NASDAQ_Z
TECHM.NS,2022-07-21,-0.0195821736846221,-0.0481088756260296,0.7041823076547264,30.0,0.029048656499636893,15.411908417265474,23.110000610351562,80.00340270996094,12059.6103515625,0.48320674675244957,0.4206661630536519,-0.7624265672870634
TECHM.NS,2022-11-09,-0.0185629107268474,-0.021074604248708,0.7213479552960722,18.0,0.017497813603952007,14.807887503980542,26.09000015258789,81.40519714355469,10353.169921875,1.0555443380169984,0.7859546571960198,-1.9628353447588858
TECHM.NS,2023-07-21,-0.0047253226927881,-0.0404731037851609,0.5463120224324793,32.0,0.02677600255519287,15.431345167836403,13.600000381469727,82.0823974609375,14032.8095703125,-1.343280320369351,0.9624238157553922,0.625635752779868
TECHM.NS,2023-11-02,-0.01711373505772,0.0010832501288873,0.516536636996392,12.0,0.010757507844016136,14.729044693916633,15.65999984741211,85.19400024414062,13294.1904296875,-0.9476375977335839,1.7732650259972602,0.1060483800303163
LTIM.NS,2021-07-01,-0.0067487665478565,0.057984037739342,0.4056941917061781,25.0,0.006223859713229586,12.623976734406765,15.479999542236328,74.37100219726562,14522.3798828125,-0.9822083886451418,-1.0470605252415275,0.9700277925431581
LTIM.NS,2021-07-30,0.0051731394832657,-0.0427043039438517,0.4107322451486107,10.0,0.002134767852856122,13.220440634407884,18.239999771118164,74.25199890136719,14672.6796875,-0.4521237827587964,-1.0780711596933097,1.0757573578185284
LTIM.NS,2021-10-25,-0.0074846387351357,0.0281964076004804,0.4908079675437405,15.0,0.0023395643018433968,12.864892321640468,15.239999771118164,74.99369812011719,15226.7099609375,-1.0283026544189986,-0.8847944678825352,1.465494257887921
LTIM.NS,2022-06-30,-0.0147269719360637,0.0168273020427924,0.5791628744455503,30.0,0.0075463156041385105,12.83345655525273,28.709999084472656,78.89830017089844,11028.740234375,1.5587403474584316,0.13269152662130493,-1.4876001599754984
LTIM.NS,2023-01-31,-0.0036482289739676,0.0266396198360402,0.6713160428465776,20.0,0.00457817831870425,13.094315692849136,19.399999618530273,81.57990264892578,11584.5498046875,-0.2293346483561577,0.8314805270710909,-1.0966115996961625
LTIM.NS,2023-07-10,-0.0089642987791153,-0.061696968537671,0.6416734947966077,40.0,0.008003601620729328,13.235795628776753,15.069999694824219,82.61530303955078,13685.48046875,-1.06095280513273,1.1012917350926492,0.38130439791189846
LTIM.NS,2023-10-27,-0.0131626049837581,0.0005622759992442,0.5758538977037384,20.0,0.0038677238445175015,12.118268226893399,21.270000457763672,83.28250122070312,12643.009765625,0.12981700949488592,1.2751544734849305,-0.352029717078356
OFSS.NS,2021-05-17,-0.0503377791236141,-0.0876795224813803,0.1712654046692001,200.0,0.05681737396506134,12.35767293301281,19.719999313354492,73.27890014648438,13379.0498046875,-0.16787562732434855,-1.3316474118914767,0.16574336664020786
OFSS.NS,2022-05-13,-0.076191053206706,-0.0634689075257522,0.295897094567417,190.0,0.058810784929464316,12.465702405414794,28.8700008392334,77.44380187988281,11805.0,1.5894702242989973,-0.24633087332904544,-0.9415341971424945
OFSS.NS,2023-05-09,-0.0795706053958061,-0.0594769574163839,0.3052950072412669,225.0,0.065459306131355,12.78768193635114,17.709999084472656,81.78710174560547,12179.5498046875,-0.5539155152956434,0.8854737832860865,-0.6780542271856357
PERSISTENT.NS,2021-02-09,-0.0376227096813298,-0.0728817091385758,0.1802226647912909,7.0,0.0081976809929281,12.329678694489346,21.6299991607666,72.92990112304688,14007.7001953125,0.1989582249933407,-1.4225917933738672,0.6079723678632605
PERSISTENT.NS,2021-07-13,-0.0068998548206925,0.0349417979544174,0.2501575592789516,3.0,0.0021777399461626106,12.717620008779551,17.1200008392334,74.54170227050781,14677.650390625,-0.6672303563701284,-1.0025784163029343,1.0792540375488306
PERSISTENT.NS,2022-01-27,0.0149459302525961,0.0209033650528915,0.2750538479485395,10.0,0.004917871486148705,13.97571090161808,30.489999771118164,74.8949966430664,13352.7802734375,1.9006066098536962,-0.9105147254734255,0.1472638607963706
PERSISTENT.NS,2022-07-11,0.0019815174428897,0.0491529387019748,0.5389936391619361,5.5,0.0033494208020619872,13.111156817826163,26.170000076293945,79.3313980102539,11372.599609375,1.0709090932749508,0.24555091153759678,-1.2457096112139658
PERSISTENT.NS,2023-01-25,0.0116300751047604,0.0137615719305665,0.5993736676918011,14.0,0.0060949063996517195,13.776064699467682,19.079999923706055,81.60189819335938,11313.3603515625,-0.29079366938796686,0.8372122656994079,-1.287381927347535
PERSISTENT.NS,2023-07-11,-0.0131217553611313,-0.0531752415540306,0.5105672804485966,11.0,0.0046630917262722935,13.09765666471455,14.84000015258789,82.52529907226562,13760.7001953125,-1.10512643070876,1.0778379298209686,0.4342182989387225
MPHASIS.NS,2021-09-13,-0.0071295050354518,0.0274546086897317,0.2591946788941528,65.0,0.02166522267111266,13.43168022128017,19.3700008392334,73.52429962158203,15105.580078125,-0.23509620262497666,-1.2676996585165843,1.3802845007744624
MPHASIS.NS,2022-07-05,-0.0185071378588558,-0.0144562597852297,0.6089355003152761,46.0,0.021198645607083167,13.231985200780006,27.540000915527344,78.93949890136719,11322.240234375,1.3340309391826273,0.14342735339650842,-1.2811353047959362
MPHASIS.NS,2023-07-05,-0.0211419254767137,0.0728579786328161,0.5712302718140023,50.0,0.026566774901195078,13.333424630837873,14.180000305175781,82.0071029663086,13791.650390625,-1.2318857531680316,0.9428030982656731,0.4559904542810546
COFORGE.NS,2021-05-18,0.0060451675992726,-0.0035663671876848,0.4501961008866552,2.6,0.0037898666014713955,15.29969585677532,21.34000015258789,73.26969909667969,13303.6396484375,0.14326112455501155,-1.3340450798712722,0.11269550637027799
